month,building_price_id,building_id,room_count,min_area,max_area,price_per_meter,max_price_per_meter,currency,is_sold
2024-05-24,47878,9921,3,64.29,71.07,580,610,interbank,no
2024-05-24,47877,9921,2,46.02,64.26,570,600,interbank,no
2024-05-24,47876,9921,1,24.23,50.8,570,650,interbank,no
2024-05-24,47875,10299,1,35,75,900,1000,interbank,no
2024-05-24,47874,10299,1,35,75,900,1000,interbank,no
2024-05-24,47873,9598,3,75.2,75.2,31500,31800,uah,no
2024-05-24,47872,9598,2,56.2,61.6,31500,31500,uah,no
2024-05-24,47871,9598,1,39.4,43.2,31500,32100,uah,no
2024-05-24,47870,9539,2,31.6,56.2,3100,3100,interbank,no
2024-05-24,47869,8406,2,59.95,64.85,23900,25800,uah,no
2024-05-24,47868,8406,1,38.61,45.2,24800,27400,uah,no
2024-05-24,47867,10394,3,86.95,91.1,1050,1200,interbank,no
2024-05-24,47866,10394,2,65.7,90.64,1100,1250,interbank,no
2024-05-24,47865,10394,1,37.52,53.46,1200,1400,interbank,no
2024-05-24,47864,10267,3,55,120,4200,4850,interbank,no
2024-05-24,47863,10267,2,39,52,4200,4850,interbank,no
2024-05-24,47862,10267,1,25,32,4200,4850,interbank,no
2024-05-24,47861,4456,3,80,120,698,698,interbank,no
2024-05-24,47860,4456,2,62,62,748,748,interbank,no
2024-05-24,47859,4456,1,40,46,748,748,interbank,no
2024-05-24,47858,9679,4,281.29,281.76,1650,1650,interbank,no
2024-05-24,47857,10465,1,34.46,54.4,690,690,interbank,no
2024-05-24,47856,10464,2,61,61,26175,26175,uah,no
2024-05-24,47855,10464,1,41,47,26000,26000,uah,no
2024-05-24,47854,5156,3,80,80,700,700,interbank,no
2024-05-24,47853,5156,3,80,80,700,700,interbank,no
2024-05-24,47852,9741,3,68,68,950,950,interbank,no
2024-05-24,47851,10462,3,83.6,83.6,820,820,interbank,no
2024-05-24,47850,10462,2,66.5,67,840,840,interbank,no
2024-05-24,47849,10462,1,44.1,44.7,850,850,interbank,no
2024-05-24,47848,6547,5,225.98,225.98,1721,1721,interbank,no
2024-05-24,47847,6547,4,62.64,62.64,1304,1304,interbank,no
2024-05-24,47846,6547,3,55.29,257.99,1330,1734,interbank,no
2024-05-24,47845,6547,2,40.97,139.72,1175,1669,interbank,no
2024-05-24,47844,6547,1,23.81,54.58,1240,1789,interbank,no
2024-05-24,47843,6848,3,74.7,88.9,925,1050,interbank,no
2024-05-24,47842,6848,2,62.7,63.1,975,1075,interbank,no
2024-05-24,47841,6848,1,42.4,52,975,1075,interbank,no
2024-05-24,47840,6432,2,0,0,0,0,interbank,yes
2024-05-24,47839,9977,4,116.06,116.06,1200,1200,interbank,no
2024-05-24,47838,8333,5,137,137,34000,34000,uah,no
2024-05-24,47837,8333,5,137,137,34000,34000,uah,no
2024-05-24,47836,8333,5,137,137,34000,34000,uah,no
2024-05-24,47835,8333,5,137,137,34000,34000,uah,no
2024-05-24,47834,8333,4,97,98,34000,34000,uah,no
2024-05-24,47833,8333,4,97,98,34000,34000,uah,no
2024-05-24,47832,8333,4,97,98,34000,34000,uah,no
2024-05-24,47831,8333,4,97,98,34000,34000,uah,no
2024-05-24,47830,8939,3,61.95,72.97,27500,28500,uah,no
2024-05-24,47829,8939,2,57.15,74.75,25500,29000,uah,no
2024-05-24,47828,8939,1,42.18,43,28500,29000,uah,no
2024-05-24,47827,9894,3,89.32,96.86,1175,1195,interbank,no
2024-05-24,47826,9894,3,89.32,96.86,1175,1195,interbank,no
2024-05-24,47825,10110,3,77.8,77.8,760,780,interbank,no
2024-05-24,47824,10110,2,58.5,78,760,780,interbank,no
2024-05-24,47823,10110,1,39.3,45,820,840,interbank,no
2024-05-24,47822,10048,3,62.5,93.5,1000,1400,interbank,no
2024-05-24,47821,10048,2,51.6,72,1000,1400,interbank,no
2024-05-24,47820,10048,1,32,52,1000,1400,interbank,no
2024-05-24,47816,10445,2,49.4,63,600,850,interbank,no
2024-05-24,47815,10445,1,30,37.3,763,850,interbank,no
2024-05-24,47814,9618,3,82.28,82.28,29000,29000,uah,no
2024-05-24,47813,5843,3,98.7,162.5,60083,69006,uah,no
2024-05-24,47812,5843,2,71.3,164.7,55689,76004,uah,no
2024-05-24,47811,5843,1,47.2,75.5,77206,81910,uah,no
2024-05-24,47810,9085,2,67.21,75.09,31000,32000,uah,no
2024-05-24,47809,9085,1,40.25,40.25,32000,33000,uah,no
2024-05-24,47808,5251,3,136,136,1213,1213,interbank,no
2024-05-24,47807,10453,3,63,63,41790,41790,uah,no
2024-05-24,47806,10453,2,63,63,41790,41790,uah,no
2024-05-24,47805,10453,1,41,44,41790,41790,uah,no
2024-05-24,47804,9336,2,59,67.35,930,930,interbank,no
2024-05-24,47803,9336,1,40.5,50.3,950,950,interbank,no
2024-05-24,47802,6877,3,0,0,0,0,interbank,yes
2024-05-24,47801,6877,3,0,0,0,0,interbank,yes
2024-05-24,47800,6877,2,62.32,78.5,1220,1330,interbank,no
2024-05-24,47799,6877,2,62.32,78.5,1220,1330,interbank,no
2024-05-24,47798,6877,1,56.02,64.61,1240,1330,interbank,no
2024-05-24,47797,6877,1,56.02,64.61,1240,1330,interbank,no
2024-05-24,47796,6877,2,62.26,75.78,800,1252,interbank,no
2024-05-24,47795,6877,1,37.21,50.01,830,1380,interbank,no
2024-05-24,47794,6877,3,0,0,0,0,interbank,yes
2024-05-24,47793,6877,2,67.41,81.1,750,1345,interbank,no
2024-05-24,47792,6877,1,32.5,53.03,800,850,interbank,no
2024-05-24,47791,8327,3,69,120,850,1200,interbank,no
2024-05-24,47790,8327,2,62,86,850,1200,interbank,no
2024-05-24,47789,8327,1,32,50,850,1200,interbank,no
2024-05-24,47788,10051,3,85,90,51750,51750,uah,no
2024-05-24,47787,10051,2,62,90,48900,48900,uah,no
2024-05-24,47786,10051,1,44,49,51050,51050,uah,no
2024-05-24,47785,10234,3,92.1,124.2,1600,1600,interbank,no
2024-05-24,47784,10234,2,59.9,96.9,1750,1750,interbank,no
2024-05-24,47783,10234,1,36.5,49,1800,1800,interbank,no
2024-05-24,47782,5023,2,59.16,65.1,880,880,interbank,no
2024-05-24,47781,5023,1,30,44,900,950,interbank,no
2024-05-24,47780,10450,2,43.8,43.8,58431,58431,uah,no
2024-05-24,47779,10450,1,22.62,22.62,58431,58431,uah,no
2024-05-24,47778,4868,4,145.8,145.8,104553,104553,uah,no
2024-05-24,47777,4868,4,145.8,145.8,104553,104553,uah,no
2024-05-24,47774,4868,5,169.8,169.8,101785,101785,uah,no
2024-05-24,47773,10179,3,85.59,112.31,1050,1350,interbank,no
2024-05-24,47772,10179,2,64.33,83.67,1050,1400,interbank,no
2024-05-24,47771,10179,1,37.78,54.89,1050,1400,interbank,no
2024-05-24,47770,10369,3,102,154,900,1195,interbank,no
2024-05-24,47769,10369,2,59,121,900,1195,interbank,no
2024-05-24,47768,10369,1,38,55,980,1365,interbank,no
2024-05-24,47767,10080,3,79,79,1300,1300,interbank,no
2024-05-24,47766,10080,2,61.47,89.44,1400,1400,interbank,no
2024-05-24,47765,10080,1,40.97,67.31,1400,1400,interbank,no
2024-05-24,47764,10386,3,82.66,82.66,48000,52000,uah,no
2024-05-24,47763,10386,2,54.17,105.5,50000,60000,uah,no
2024-05-24,47762,10386,1,45,49,50000,56000,uah,no
2024-05-24,47761,8766,3,76.5,89,713,804,interbank,no
2024-05-24,47760,8766,2,53.5,57.5,1000,1000,interbank,no
2024-05-24,47759,8766,1,40,47,1000,1050,interbank,no
2024-05-24,47758,10242,3,89.03,119.68,1150,1500,interbank,no
2024-05-24,47757,10242,2,69.4,95.93,1150,1500,interbank,no
2024-05-24,47756,10242,1,42,47.05,1250,1500,interbank,no
2024-05-24,47755,7180,4,117.8,117.8,37900,39870,uah,no
2024-05-24,47754,7180,3,80.7,127,37900,39870,uah,no
2024-05-24,47753,7180,2,59.3,75.1,33880,35900,uah,no
2024-05-24,47752,7180,1,43.1,43.1,35900,37900,uah,no
2024-05-24,47751,10438,2,67.1,78,23000,23000,uah,no
2024-05-24,47750,10438,1,41.1,49.4,25000,25000,uah,no
2024-05-24,47749,9460,2,66.37,75.97,32000,34000,uah,no
2024-05-24,47748,9460,1,43.43,45.97,32000,34500,uah,no
2024-05-24,47747,7114,3,102,102,900,900,interbank,no
2024-05-24,47746,7114,2,0,0,0,0,interbank,yes
2024-05-24,47745,7114,1,34,42.5,900,900,interbank,no
2024-05-24,47744,10034,3,74.8,74.8,3150,3250,interbank,no
2024-05-24,47743,10428,4,152.01,152.01,1200,1500,interbank,no
2024-05-24,47742,10428,3,88.86,149.55,1200,1500,interbank,no
2024-05-24,47741,10428,2,64.33,200.13,1200,1500,interbank,no
2024-05-24,47740,10428,1,40.37,89.68,1200,1500,interbank,no
2024-05-24,47739,8399,3,84.91,85.45,45087,46284,uah,no
2024-05-24,47738,8399,2,74.3,74.46,47481,48279,uah,no
2024-05-24,47737,8399,1,39.83,39.89,54264,54264,uah,no
2024-05-24,47736,9061,2,49.1,62.2,880,930,interbank,no
2024-05-24,47735,9061,1,38.4,47.3,880,930,interbank,no
2024-05-24,47734,10435,2,26.56,35.1,1532,1583,interbank,no
2024-05-24,47733,10435,1,20.98,26.6,1719,1904,interbank,no
2024-05-24,47732,7626,3,76,121,900,900,interbank,no
2024-05-24,47731,7626,1,51.52,59.56,850,850,interbank,no
2024-05-24,47730,7626,2,56.24,63.21,900,900,interbank,no
2024-05-24,47728,10263,3,89.7,89.7,600,600,interbank,no
2024-05-24,47727,10263,2,63.3,64.2,600,600,interbank,no
2024-05-24,47726,10263,1,44.3,44.3,600,600,interbank,no
2024-05-24,47723,6718,4,0,0,0,0,interbank,yes
2024-05-24,47722,6718,3,0,0,0,0,interbank,yes
2024-05-24,47721,6718,2,84.5,84.5,1422,1920,interbank,no
2024-05-24,47720,6718,1,33.89,46.29,1645,2300,interbank,no
2024-05-24,47719,10187,3,77.9,79.6,830,830,interbank,no
2024-05-24,47718,10187,2,61.5,63.7,850,850,interbank,no
2024-05-24,47717,10187,1,44.5,45.6,870,870,interbank,no
2024-05-24,47716,10431,1,20,30,780,780,interbank,no
2024-05-24,47715,10430,3,73,73,33745,33745,uah,no
2024-05-24,47714,10430,2,53,72,35730,35730,uah,no
2024-05-24,47713,10430,1,35.8,43.74,35730,35730,uah,no
2024-05-24,47712,9036,2,64.71,65.76,640,660,interbank,no
2024-05-24,47711,9036,1,43.83,47.28,640,660,interbank,no
2024-05-24,47710,8807,3,90.13,93.04,28000,28000,uah,no
2024-05-24,47709,10420,2,54,75,900,900,interbank,no
2024-05-24,47708,10420,1,37,37,950,950,interbank,no
2024-05-24,47707,7770,3,102.5,111.8,620,760,interbank,no
2024-05-24,47706,7770,2,65.4,84.2,610,810,interbank,no
2024-05-24,47705,7770,1,27,57.8,600,850,interbank,no
2024-05-24,47704,8849,3,81.35,81.35,22000,22000,uah,no
2024-05-24,47703,8849,3,81.35,81.35,22000,22000,uah,no
2024-05-24,47702,8849,1,43.58,56.8,24500,25000,uah,no
2024-05-24,47701,8849,1,43.58,56.8,24500,25000,uah,no
2024-05-24,47700,8350,3,85,100,750,750,interbank,no
2024-05-24,47699,8350,2,58,75,750,750,interbank,no
2024-05-24,47698,8350,1,38,56,750,750,interbank,no
2024-05-24,47697,8179,2,79,79,22500,22500,uah,no
2024-05-24,47696,10407,2,57,57,772,825,interbank,no
2024-05-24,47695,10407,1,40,40,850,925,interbank,no
2024-05-24,47694,8696,3,0,0,0,0,uah,yes
2024-05-24,47693,8696,1,39.07,40.52,48080,55062,uah,no
2024-05-24,47692,8696,2,73.12,87.02,51629,53317,uah,no
2024-05-24,47691,10357,3,89,95,1990,2390,interbank,no
2024-05-24,47690,10357,2,57,74,1990,2390,interbank,no
2024-05-24,47689,10357,1,38,54,1990,2390,interbank,no
2024-05-24,47688,10390,2,49.5,58.94,835,850,interbank,no
2024-05-24,47687,10390,1,38.9,45.84,825,860,interbank,no
2024-05-24,47686,10352,1,21.84,42.42,2548,2548,interbank,no
2024-05-24,47685,8367,2,59.55,62.75,1300,1300,interbank,no
2024-05-24,47684,8367,1,47.62,47.62,1200,1300,interbank,no
2024-05-24,47683,10262,2,51.28,57.17,1550,1550,interbank,no
2024-05-24,47682,10259,7,231.6,231.6,1450,1450,interbank,no
2024-05-24,47681,10259,6,185.8,185.8,1450,1450,interbank,no
2024-05-24,47680,10259,5,153,200,1450,1500,interbank,no
2024-05-24,47678,10259,3,87.95,134.91,1500,1600,interbank,no
2024-05-24,47677,10259,2,61.8,105.6,1500,1600,interbank,no
2024-05-24,47676,10259,1,49.68,49.68,1600,1600,interbank,no
2024-05-24,47675,9905,3,93.45,152.97,30000,30000,uah,no
2024-05-24,47674,9905,2,74.48,79.39,32000,32000,uah,no
2024-05-24,47673,9905,1,44.55,55.47,32000,32000,uah,no
2024-05-24,47672,8064,3,83.08,86.22,1200,1400,interbank,no
2024-05-24,47671,8064,3,83.08,86.22,1200,1400,interbank,no
2024-05-24,47670,8064,2,63.13,71.75,1200,1400,interbank,no
2024-05-24,47669,8064,2,63.13,71.75,1200,1400,interbank,no
2024-05-24,47668,8064,1,40.5,43.64,1200,1400,interbank,no
2024-05-24,47667,8064,1,40.5,43.64,1200,1400,interbank,no
2024-05-24,47666,10378,3,85.54,85.54,33000,33000,uah,no
2024-05-24,47665,10378,2,63.87,68.23,33000,33000,uah,no
2024-05-24,47664,10378,1,43.23,48.95,35000,35000,uah,no
2024-05-24,47663,9634,3,83,83,29000,29000,uah,no
2024-05-24,47662,9634,2,55,67,29000,29000,uah,no
2024-05-24,47661,9634,1,38,50,29000,29000,uah,no
2024-05-24,47660,9506,1,32,37,23500,25000,uah,no
2024-05-24,47659,9532,3,82,90,32785,32785,uah,no
2024-05-24,47658,9532,2,69,73,32785,32785,uah,no
2024-05-24,47657,9532,1,35,47,33772,33772,uah,no
2024-05-24,47656,10378,3,85.54,85.54,33000,33000,uah,no
2024-05-24,47655,10378,2,63.87,68.23,33000,33000,uah,no
2024-05-24,47654,10378,1,43.23,48.95,35000,35000,uah,no
2024-05-24,47653,9799,2,55,61,800,950,interbank,no
2024-05-24,47652,9799,1,36,56,800,950,interbank,no
2024-05-24,47651,10317,3,92,92,600,600,interbank,no
2024-05-24,47650,10317,2,82,82,600,600,interbank,no
2024-05-24,47649,10317,1,52,52,600,600,interbank,no
2024-05-24,47648,8849,2,70,79,22000,23000,uah,no
2024-05-24,47647,9922,3,95.74,95.74,1300,1300,interbank,no
2024-05-24,47646,6195,3,85.82,94.68,29700,32200,uah,no
2024-05-24,47645,6195,1,44.81,49.04,32500,35300,uah,no
2024-05-24,47644,7136,3,78.4,78.4,760,770,interbank,no
2024-05-24,47643,7136,2,62.5,64.5,760,790,interbank,no
2024-05-24,47641,7136,1,41.7,42.8,780,810,interbank,no
2024-05-24,47640,9998,3,80.35,87.19,550,550,interbank,no
2024-05-24,47639,10023,2,48.79,62.06,728,728,interbank,no
2024-05-24,47638,10023,1,38.33,46.96,728,728,interbank,no
2024-05-24,47637,10069,2,62.3,86.3,945,1100,interbank,no
2024-05-24,47636,10069,1,47.04,58.2,900,1200,interbank,no
2024-05-24,47635,9536,3,120,120,4950,5850,interbank,no
2024-05-24,47634,9536,2,35,35,4950,5850,interbank,no
2024-05-24,47633,6885,2,61.8,70.1,900,1200,interbank,no
2024-05-24,47632,6885,1,41.7,41.7,900,1200,interbank,no
2024-05-24,47631,10271,3,90.41,124.46,52305,60235,uah,no
2024-05-24,47630,10271,2,59.99,104.69,52473,63609,uah,no
2024-05-24,47629,10271,1,42.11,45.61,55004,64622,uah,no
2024-05-24,47628,10271,5,197.52,197.52,59897,59897,uah,no
2024-05-24,47627,10271,5,197.52,197.52,59897,59897,uah,no
2024-05-24,47626,10271,3,90.41,124.46,52305,60235,uah,no
2024-05-24,47625,10271,2,59.99,104.69,52473,63609,uah,no
2024-05-24,47624,10271,1,42.11,45.61,55004,64622,uah,no
2024-05-24,47623,9284,2,50.55,62.38,815,865,interbank,no
2024-05-24,47622,9284,2,50.55,62.38,815,865,interbank,no
2024-05-24,47621,9284,1,23.25,44.97,845,925,interbank,no
2024-05-24,47620,9284,1,23.25,44.97,845,925,interbank,no
2024-05-24,47619,5591,3,79.5,79.5,26000,26000,uah,no
2024-05-24,47618,5591,2,64.4,69.5,26000,26000,uah,no
2024-05-24,47617,5591,1,42.6,53.3,26000,26000,uah,no
2024-05-24,47616,8160,3,98.3,173.1,1650,2000,interbank,no
2024-05-24,47615,8160,2,78.2,111,1650,2200,interbank,no
2024-05-24,47614,8160,1,39.1,52.6,1800,2300,interbank,no
2024-05-24,47613,10361,3,80.56,82,550,550,interbank,no
2024-05-24,47612,10361,2,57,74,550,550,interbank,no
2024-05-24,47611,10361,1,35,44,550,550,interbank,no
2024-05-24,47610,8767,4,104.93,113.84,32500,32500,uah,no
2024-05-24,47609,10326,3,84,98,1490,1490,interbank,no
2024-05-24,47608,10326,2,64,70,1590,1590,interbank,no
2024-05-24,47607,10326,1,43,48,1690,1690,interbank,no
2024-05-24,47605,9300,5,126.1,142.8,29000,29000,uah,no
2024-05-24,47604,8094,2,58.4,58.4,800,800,interbank,no
2024-05-24,47603,8094,1,37.8,61.3,800,800,interbank,no
2024-05-24,47602,10210,2,52,54,800,848,interbank,no
2024-05-24,47601,10210,1,40,44,800,887,interbank,no
2024-05-24,47599,9289,3,73.28,88.22,20000,20500,uah,no
2024-05-24,47598,9289,2,62.8,79.46,20000,20500,uah,no
2024-05-24,47597,9289,1,43.07,49.7,20500,20500,uah,no
2024-05-24,47596,4396,3,81.1,83.4,26500,27500,uah,no
2024-05-24,47595,4396,2,56.1,88.7,25000,28900,uah,no
2024-05-24,47594,4396,1,29.3,56.1,27400,35200,uah,no
2024-05-24,47589,10356,2,64.63,87.15,31500,31500,uah,no
2024-05-24,47588,10356,1,35.56,52.72,32500,32500,uah,no
2024-05-24,47587,10356,3,77.62,77.62,31500,31500,uah,no
2024-05-24,47586,10356,2,60.82,70.77,31500,31500,uah,no
2024-05-24,47585,10356,1,35.56,47.18,32500,32500,uah,no
2024-05-24,47584,8512,3,79,84.6,967,983,interbank,no
2024-05-24,47583,8512,2,65.9,72.2,942,997,interbank,no
2024-05-24,47582,8512,1,44.8,46.1,964,972,interbank,no
2024-05-24,47581,6848,3,76.3,77.6,975,1175,interbank,no
2024-05-24,47580,6848,2,54.9,78.9,1000,1175,interbank,no
2024-05-24,47579,6848,1,42.3,52,950,1075,interbank,no
2024-05-24,47578,7770,3,103.3,111.8,640,650,interbank,no
2024-05-24,47577,7770,2,61.4,86.6,640,680,interbank,no
2024-05-24,47576,7770,1,39.2,69.3,650,685,interbank,no
2024-05-24,47575,8553,3,69.68,94.9,38035,52300,uah,no
2024-05-24,47574,8553,3,69.68,94.9,38035,52300,uah,no
2024-05-24,47573,5418,3,112.92,185.57,2070,2150,interbank,no
2024-05-24,47572,5418,2,75.88,130.3,1980,2150,interbank,no
2024-05-24,47571,5418,1,41.44,67.56,2070,2150,interbank,no
2024-05-24,47570,7601,3,82.09,82.09,28000,28000,uah,no
2024-05-24,47569,7601,2,60.39,60.39,28000,28000,uah,no
2024-05-24,47567,10170,2,72,136,900,900,interbank,no
2024-05-24,47566,10170,1,43.26,43.26,900,900,interbank,no
2024-05-24,47565,7043,3,64,64,1500,1700,interbank,no
2024-05-24,47564,7043,2,41,41,1500,1700,interbank,no
2024-05-24,47563,10348,2,70.3,73,29400,29400,uah,no
2024-05-24,47562,10348,1,28.6,56,27750,31500,uah,no
2024-05-24,47561,10270,4,109.7,109.7,2400,2400,interbank,no
2024-05-24,47560,10270,3,94,122.1,1900,3100,interbank,no
2024-05-24,47559,10270,2,63.3,99.35,1850,2700,interbank,no
2024-05-24,47558,10270,1,47.4,80.6,1850,2700,interbank,no
2024-05-24,47557,6413,3,79.97,86.06,630,1110,interbank,no
2024-05-24,47556,6413,2,63.73,73.49,640,1070,interbank,no
2024-05-24,47555,6413,1,40.38,49.12,660,1170,interbank,no
2024-05-24,47554,6006,2,56,58.5,19500,19500,uah,no
2024-05-24,47553,6006,1,35.4,45.6,19500,19500,uah,no
2024-05-24,47550,10140,3,99.8,103.8,1200,1200,interbank,no
2024-05-24,47549,10140,2,67.1,68.1,1200,1200,interbank,no
2024-05-24,47548,10140,1,43.8,68.68,1200,1200,interbank,no
2024-05-24,47547,7325,4,120,120,1030,1130,interbank,no
2024-05-24,47546,7325,4,120,120,1030,1130,interbank,no
2024-05-24,47545,6699,3,89.24,89.83,1000,1100,interbank,no
2024-05-24,47544,6699,2,57.38,63.63,1000,1100,interbank,no
2024-05-24,47543,6699,1,40.21,42.13,1000,1100,interbank,no
2024-05-24,47542,6699,3,89.83,89.83,1050,1050,interbank,no
2024-05-24,47541,6674,5,178.39,179.06,51034,56334,uah,no
2024-05-24,47540,6674,3,100.71,100.71,44500,47750,uah,no
2024-05-24,47539,6674,2,0,0,0,0,uah,yes
2024-05-24,47538,6674,1,0,0,0,0,uah,yes
2024-05-24,47537,9452,4,109.5,144.3,880,880,interbank,no
2024-05-24,47536,9452,4,109.5,144.3,880,880,interbank,no
2024-05-24,47535,10135,4,90,90,600,600,interbank,no
2024-05-24,47534,10272,2,53,64,700,700,interbank,no
2024-05-24,47533,10272,1,39,41,700,700,interbank,no
2024-05-24,47532,6698,3,76.01,116.9,1340,1820,interbank,no
2024-05-24,47531,6698,2,57.35,88.19,1600,1920,interbank,no
2024-05-24,47530,6698,1,43.67,73.74,1539,2052,interbank,no
2024-05-24,47529,10308,2,53,66,21000,21000,uah,no
2024-05-24,47528,10308,1,46.7,46.7,22000,22000,uah,no
2024-05-24,47527,7325,3,75.9,75.9,1080,1180,interbank,no
2024-05-24,47526,7325,2,60,64.7,1090,1210,interbank,no
2024-05-24,47525,7325,1,35.8,56,1130,1250,interbank,no
2024-05-24,47524,9742,2,55,66,37500,37500,uah,no
2024-05-24,47523,9742,1,36,43,37500,37500,uah,no
2024-05-24,47522,7496,3,107,107,29000,29000,uah,no
2024-05-24,47521,7496,2,72.5,88,28000,31000,uah,no
2024-05-24,47520,7496,1,41,47,32000,32000,uah,no
2024-05-24,47519,7496,2,70,70,29500,29500,uah,no
2024-05-24,47518,7496,1,44,57,27500,29500,uah,no
2024-05-24,47517,4462,3,76.3,81.3,920,1030,interbank,no
2024-05-24,47516,4462,2,64.6,108.9,910,1180,interbank,no
2024-05-24,47515,4462,1,41.2,49.4,950,1100,interbank,no
2024-05-24,47514,4462,3,77.3,119.4,910,1350,interbank,no
2024-05-24,47513,4462,2,65.1,126.2,790,1500,interbank,no
2024-05-24,47512,4462,1,36.9,49.4,810,1500,interbank,no
2024-05-24,47511,9045,3,88.1,88.6,1010,1050,interbank,no
2024-05-24,47510,9045,2,62.6,65.7,1010,1050,interbank,no
2024-05-24,47509,9045,1,41.6,48,1070,1160,interbank,no
2024-05-24,47508,9876,2,61.53,77.18,25670,25670,uah,no
2024-05-24,47507,9876,1,44.6,49.02,25670,25670,uah,no
2024-05-24,47506,10302,3,82.03,102.8,1450,1450,interbank,no
2024-05-24,47505,10302,2,58.5,84.2,1250,1400,interbank,no
2024-05-24,47504,10302,1,41.54,67.6,1200,1400,interbank,no
2024-05-24,47503,3492,3,86,97,26000,26000,uah,no
2024-05-24,47502,3492,2,54,89.8,31000,31000,uah,no
2024-05-24,47501,3492,1,32,41,33000,33000,uah,no
2024-05-24,47500,5052,3,91.7,187.9,1846,1938,interbank,no
2024-05-24,47499,5052,2,54.2,90.5,1832,2034,interbank,no
2024-05-24,47498,5052,1,30.9,52.1,1880,2084,interbank,no
2024-05-24,47497,10301,3,93,93,2820,2920,interbank,no
2024-05-24,47496,10301,2,80,84,2840,2940,interbank,no
2024-05-24,47495,10301,1,27.9,43,2800,2960,interbank,no
2024-05-24,47494,10095,2,50,54,950,950,interbank,no
2024-05-24,47493,10294,2,79.46,85.59,2000,2200,interbank,no
2024-05-24,47492,6432,3,78.04,78.31,1100,1100,interbank,no
2024-05-24,47491,6432,1,33.61,33.61,1100,1100,interbank,no
2024-05-24,47490,10269,2,64,64,860,860,interbank,no
2024-05-24,47489,8717,2,51,68,900,900,interbank,no
2024-05-24,47488,8717,1,37,44,925,925,interbank,no
2024-05-24,47487,9828,2,49.75,96.37,720,720,interbank,no
2024-05-24,47486,9828,1,28.74,42.25,720,720,interbank,no
2024-05-24,47485,10145,3,81.77,81.77,850,850,interbank,no
2024-05-24,47484,10145,2,49.73,64.72,850,850,interbank,no
2024-05-24,47483,10145,1,47.26,47.26,850,850,interbank,no
2024-05-24,47482,10168,3,89.8,89.8,1000,1000,interbank,no
2024-05-24,47481,10168,2,61.98,66.49,1000,1000,interbank,no
2024-05-24,47480,10168,1,41.82,41.82,1000,1000,interbank,no
2024-05-24,47479,9455,3,86.5,100.5,1150,1600,interbank,no
2024-05-24,47478,9455,2,62.3,83.6,1150,1600,interbank,no
2024-05-24,47477,9455,1,37.8,52.6,1200,1600,interbank,no
2024-05-24,47476,9705,2,50.26,50.26,660,660,interbank,no
2024-05-24,47475,9705,1,31.58,43.26,615,700,interbank,no
2024-05-24,47474,10007,3,84,84,1500,1500,interbank,no
2024-05-24,47473,10007,2,57,70,1500,1500,interbank,no
2024-05-24,47472,10007,1,40,42,1500,1500,interbank,no
2024-05-24,47471,6945,5,175.4,192.8,30000,30000,uah,no
2024-05-24,47470,4104,2,67.3,71.5,810,810,interbank,no
2024-05-24,47469,4104,1,38,49.1,810,810,interbank,no
2024-05-24,47468,6135,3,103.7,107.4,750,750,interbank,no
2024-05-24,47467,6135,2,64.5,82.7,750,750,interbank,no
2024-05-24,47466,4044,4,128.8,204.5,1550,1824,interbank,no
2024-05-24,47465,10280,3,81,100,600,600,interbank,no
2024-05-24,47464,10280,2,68,68,600,600,interbank,no
2024-05-24,47463,10280,1,44,44,600,600,interbank,no
2024-05-24,47462,10258,3,89.9,116.98,2390,2690,interbank,no
2024-05-24,47461,10258,2,61.84,84.35,2390,2690,interbank,no
2024-05-24,47460,10258,1,38.35,71.38,2390,2690,interbank,no
2024-05-24,47459,9634,2,70,71,29300,29300,uah,no
2024-05-24,47458,9634,1,44,54,29300,29300,uah,no
2024-05-24,47457,10188,4,218,220,2600,2700,interbank,no
2024-05-24,47456,10188,3,102,149,2200,2700,interbank,no
2024-05-24,47455,10188,2,77.56,115.85,2200,2800,interbank,no
2024-05-24,47454,10274,2,79,82,22500,22500,uah,no
2024-05-24,47453,10274,1,45,54,23500,25000,uah,no
2024-05-24,47452,10106,2,52,59,1100,1100,interbank,no
2024-05-24,47451,10106,1,35,37,1100,1100,interbank,no
2024-05-24,47450,10129,1,27,32,650,650,interbank,no
2024-05-24,47449,2710,2,69.6,69.6,950,950,interbank,no
2024-05-24,47448,9823,4,126.71,126.71,22200,22200,uah,no
2024-05-24,47447,9823,3,79.38,110.59,22200,22200,uah,no
2024-05-24,47446,9823,2,60.64,60.64,22400,22600,uah,no
2024-05-24,47445,9823,1,40.56,41.38,22600,22800,uah,no
2024-05-24,47444,8851,3,75.84,75.84,1280,1280,interbank,no
2024-05-24,47443,8851,2,72.34,75.88,1299,1299,interbank,no
2024-05-24,47442,8851,1,0,0,0,0,interbank,yes
2024-05-24,47441,9705,2,0,0,0,0,interbank,yes
2024-05-24,47440,9705,1,0,0,0,0,interbank,yes
2024-05-24,47439,4623,3,73.95,107.82,1405,1590,interbank,no
2024-05-24,47438,4623,2,69.2,76.4,1485,1565,interbank,no
2024-05-24,47437,4623,1,40.5,53.7,1485,1570,interbank,no
2024-05-24,47436,3079,6,198.6,198.6,1750,1750,interbank,no
2024-05-24,47435,6407,4,120.69,123.22,36491,38315,uah,no
2024-05-24,47434,6407,3,81.49,148.26,36159,39142,uah,no
